date,item_id,item_name,category,qty_sold,revenue,day_of_week,week_of_year,month,is_weekend,event_type,event_name,has_promo
2024-12-06,PS02,Porcini Risotto,main,30,720,4,49,12,0,none,,0
2024-12-06,TC03,Tuna Crudo,starter,27,486,4,49,12,0,none,,0
2024-12-06,TF04,Truffle Fries,side,45,540,4,49,12,0,none,,0
2024-12-06,CB05,Craft Brioche Bun,comp,51,0,4,49,12,0,none,,0
2024-12-06,LM06,Lemon Tart,dessert,22,308,4,49,12,0,none,,0
2024-12-06,SM07,Smash Burger,main,40,880,4,49,12,0,none,,0
2024-12-06,CS08,Caesar Salad,starter,29,464,4,49,12,0,none,,0
2024-12-07,WB01,Wagyu Burger,main,96,2688,5,49,12,1,concert,Local event,0
2024-12-07,PS02,Porcini Risotto,main,52,1248,5,49,12,1,concert,Local event,0
2024-12-07,TC03,Tuna Crudo,starter,51,918,5,49,12,1,concert,Local event,0
2024-12-07,TF04,Truffle Fries,side,96,1152,5,49,12,1,concert,Local event,0
2024-12-07,CB05,Craft Brioche Bun,comp,77,0,5,49,12,1,concert,Local event,0
2024-12-07,LM06,Lemon Tart,dessert,37,518,5,49,12,1,concert,Local event,0
2024-12-07,SM07,Smash Burger,main,70,1540,5,49,12,1,concert,Local event,0
2024-12-07,CS08,Caesar Salad,starter,52,832,5,49,12,1,concert,Local event,0
2024-12-08,WB01,Wagyu Burger,main,39,1092,6,49,12,1,none,,0
2024-12-08,PS02,Porcini Risotto,main,22,528,6,49,12,1,none,,0
2024-12-08,TC03,Tuna Crudo,starter,17,306,6,49,12,1,none,,0
2024-12-08,TF04,Truffle Fries,side,49,588,6,49,12,1,none,,0
2024-12-08,CB05,Craft Brioche Bun,comp,41,0,6,49,12,1,none,,0
2024-12-08,LM06,Lemon Tart,dessert,16,224,6,49,12,1,none,,0
2024-12-08,SM07,Smash Burger,main,30,660,6,49,12,1,none,,0
2024-12-08,CS08,Caesar Salad,starter,26,416,6,49,12,1,none,,0
2024-12-09,WB01,Wagyu Burger,main,30,840,0,50,12,0,none,,1
2024-12-09,PS02,Porcini Risotto,main,19,456,0,50,12,0,none,,1
2024-12-09,TC03,Tuna Crudo,starter,17,306,0,50,12,0,none,,1
2024-12-09,TF04,Truffle Fries,side,47,564,0,50,12,0,none,,1
2024-12-09,CB05,Craft Brioche Bun,comp,35,0,0,50,12,0,none,,1
2024-12-09,LM06,Lemon Tart,dessert,13,182,0,50,12,0,none,,1
2024-12-09,SM07,Smash Burger,main,22,484,0,50,12,0,none,,1
2024-12-09,CS08,Caesar Salad,starter,17,272,0,50,12,0,none,,1
2024-12-10,WB01,Wagyu Burger,main,30,840,1,50,12,0,none,,1
2024-12-10,PS02,Porcini Risotto,main,20,480,1,50,12,0,none,,1
2024-12-10,TC03,Tuna Crudo,starter,15,270,1,50,12,0,none,,1
2024-12-10,TF04,Truffle Fries,side,55,660,1,50,12,0,none,,1
2024-12-10,CB05,Craft Brioche Bun,comp,33,0,1,50,12,0,none,,1
2024-12-10,LM06,Lemon Tart,dessert,13,182,1,50,12,0,none,,1
2024-12-10,SM07,Smash Burger,main,23,506,1,50,12,0,none,,1
2024-12-10,CS08,Caesar Salad,starter,19,304,1,50,12,0,none,,1
2024-12-11,WB01,Wagyu Burger,main,27,756,2,50,12,0,none,,0
2024-12-11,PS02,Porcini Risotto,main,23,552,2,50,12,0,none,,0
2024-12-11,TC03,Tuna Crudo,starter,16,288,2,50,12,0,none,,0
2024-12-11,TF04,Truffle Fries,side,41,492,2,50,12,0,none,,0
2024-12-11,CB05,Craft Brioche Bun,comp,31,0,2,50,12,0,none,,0
2024-12-11,LM06,Lemon Tart,dessert,14,196,2,50,12,0,none,,0
2024-12-11,SM07,Smash Burger,main,29,638,2,50,12,0,none,,0
2024-12-11,CS08,Caesar Salad,starter,19,304,2,50,12,0,none,,0
2024-12-12,WB01,Wagyu Burger,main,39,1092,3,50,12,0,none,,0
2024-12-12,PS02,Porcini Risotto,main,24,576,3,50,12,0,none,,0
2024-12-12,TC03,Tuna Crudo,starter,20,360,3,50,12,0,none,,0
2024-12-12,TF04,Truffle Fries,side,41,492,3,50,12,0,none,,0
2024-12-12,CB05,Craft Brioche Bun,comp,38,0,3,50,12,0,none,,0
2024-12-12,LM06,Lemon Tart,dessert,15,210,3,50,12,0,none,,0
2024-12-12,SM07,Smash Burger,main,26,572,3,50,12,0,none,,0
2024-12-12,CS08,Caesar Salad,starter,21,336,3,50,12,0,none,,0
2024-12-13,WB01,Wagyu Burger,main,47,1316,4,50,12,0,none,,1
2024-12-13,PS02,Porcini Risotto,main,30,720,4,50,12,0,none,,1
2024-12-13,TC03,Tuna Crudo,starter,26,468,4,50,12,0,none,,1
2024-12-13,TF04,Truffle Fries,side,89,1068,4,50,12,0,none,,1
2024-12-13,CB05,Craft Brioche Bun,comp,51,0,4,50,12,0,none,,1
2024-12-13,LM06,Lemon Tart,dessert,20,280,4,50,12,0,none,,1
2024-12-13,SM07,Smash Burger,main,32,704,4,50,12,0,none,,1
2024-12-13,CS08,Caesar Salad,starter,34,544,4,50,12,0,none,,1
2024-12-14,WB01,Wagyu Burger,main,54,1512,5,50,12,1,none,,1
2024-12-14,PS02,Porcini Risotto,main,36,864,5,50,12,1,none,,1
2024-12-14,TC03,Tuna Crudo,starter,25,450,5,50,12,1,none,,1
2024-12-14,TF04,Truffle Fries,side,91,1092,5,50,12,1,none,,1
2024-12-14,CB05,Craft Brioche Bun,comp,66,0,5,50,12,1,none,,1
2024-12-14,LM06,Lemon Tart,dessert,23,322,5,50,12,1,none,,1
2024-12-14,SM07,Smash Burger,main,45,990,5,50,12,1,none,,1
2024-12-14,CS08,Caesar Salad,starter,39,624,5,50,12,1,none,,1
2024-12-15,WB01,Wagyu Burger,main,35,980,6,50,12,1,none,,0
2024-12-15,PS02,Porcini Risotto,main,23,552,6,50,12,1,none,,0
2024-12-15,TC03,Tuna Crudo,starter,19,342,6,50,12,1,none,,0
2024-12-15,TF04,Truffle Fries,side,50,600,6,50,12,1,none,,0
2024-12-15,CB05,Craft Brioche Bun,comp,41,0,6,50,12,1,none,,0
2024-12-15,LM06,Lemon Tart,dessert,17,238,6,50,12,1,none,,0
2024-12-15,SM07,Smash Burger,main,30,660,6,50,12,1,none,,0
2024-12-15,CS08,Caesar Salad,starter,22,352,6,50,12,1,none,,0
2024-12-16,WB01,Wagyu Burger,main,31,868,0,51,12,0,none,,0
2024-12-16,PS02,Porcini Risotto,main,18,432,0,51,12,0,none,,0
2024-12-16,TC03,Tuna Crudo,starter,15,270,0,51,12,0,none,,0
2024-12-16,TF04,Truffle Fries,side,35,420,0,51,12,0,none,,0
2024-12-16,CB05,Craft Brioche Bun,comp,28,0,0,51,12,0,none,,0
2024-12-16,LM06,Lemon Tart,dessert,13,182,0,51,12,0,none,,0
2024-12-16,SM07,Smash Burger,main,23,506,0,51,12,0,none,,0
2024-12-16,CS08,Caesar Salad,starter,19,304,0,51,12,0,none,,0
2024-12-17,WB01,Wagyu Burger,main,34,952,1,51,12,0,none,,0
2024-12-17,PS02,Porcini Risotto,main,21,504,1,51,12,0,none,,0
2024-12-17,TC03,Tuna Crudo,starter,17,306,1,51,12,0,none,,0
2024-12-17,TF04,Truffle Fries,side,34,408,1,51,12,0,none,,0
2024-12-17,CB05,Craft Brioche Bun,comp,28,0,1,51,12,0,none,,0
2024-12-17,LM06,Lemon Tart,dessert,14,196,1,51,12,0,none,,0
2024-12-17,SM07,Smash Burger,main,24,528,1,51,12,0,none,,0
2024-12-17,CS08,Caesar Salad,starter,16,256,1,51,12,0,none,,0
2024-12-18,WB01,Wagyu Burger,main,31,868,2,51,12,0,none,,0
2024-12-18,PS02,Porcini Risotto,main,21,504,2,51,12,0,none,,0
2024-12-18,TC03,Tuna Crudo,starter,16,288,2,51,12,0,none,,0
2024-12-18,TF04,Truffle Fries,side,41,492,2,51,12,0,none,,0
2024-12-18,CB05,Craft Brioche Bun,comp,33,0,2,51,12,0,none,,0
2024-12-18,LM06,Lemon Tart,dessert,16,224,2,51,12,0,none,,0
2024-12-18,SM07,Smash Burger,main,26,572,2,51,12,0,none,,0
2024-12-18,CS08,Caesar Salad,starter,20,320,2,51,12,0,none,,0
2024-12-19,WB01,Wagyu Burger,main,33,924,3,51,12,0,none,,0
2024-12-19,PS02,Porcini Risotto,main,23,552,3,51,12,0,none,,0
2024-12-19,TC03,Tuna Crudo,starter,19,342,3,51,12,0,none,,0
2024-12-19,TF04,Truffle Fries,side,36,432,3,51,12,0,none,,0
2024-12-19,CB05,Craft Brioche Bun,comp,34,0,3,51,12,0,none,,0
2024-12-19,LM06,Lemon Tart,dessert,16,224,3,51,12,0,none,,0
2024-12-19,SM07,Smash Burger,main,29,638,3,51,12,0,none,,0
2024-12-19,CS08,Caesar Salad,starter,23,368,3,51,12,0,none,,0
2024-12-20,WB01,Wagyu Burger,main,44,1232,4,51,12,0,none,,0
2024-12-20,PS02,Porcini Risotto,main,32,768,4,51,12,0,none,,0
2024-12-20,TC03,Tuna Crudo,starter,25,450,4,51,12,0,none,,0
2024-12-20,TF04,Truffle Fries,side,41,492,4,51,12,0,none,,0
2024-12-20,CB05,Craft Brioche Bun,comp,45,0,4,51,12,0,none,,0
2024-12-20,LM06,Lemon Tart,dessert,23,322,4,51,12,0,none,,0
2024-12-20,SM07,Smash Burger,main,32,704,4,51,12,0,none,,0
2024-12-20,CS08,Caesar Salad,starter,29,464,4,51,12,0,none,,0
2024-12-21,WB01,Wagyu Burger,main,59,1652,5,51,12,1,none,,0
2024-12-21,PS02,Porcini Risotto,main,33,792,5,51,12,1,none,,0
2024-12-21,TC03,Tuna Crudo,starter,28,504,5,51,12,1,none,,0
2024-12-21,TF04,Truffle Fries,side,54,648,5,51,12,1,none,,0
2024-12-21,CB05,Craft Brioche Bun,comp,59,0,5,51,12,1,none,,0
2024-12-21,LM06,Lemon Tart,dessert,24,336,5,51,12,1,none,,0
2024-12-21,SM07,Smash Burger,main,42,924,5,51,12,1,none,,0
2024-12-21,CS08,Caesar Salad,starter,36,576,5,51,12,1,none,,0
2024-12-22,WB01,Wagyu Burger,main,40,1120,6,51,12,1,none,,0
2024-12-22,PS02,Porcini Risotto,main,24,576,6,51,12,1,none,,0
2024-12-22,TC03,Tuna Crudo,starter,19,342,6,51,12,1,none,,0
2024-12-22,TF04,Truffle Fries,side,46,552,6,51,12,1,none,,0
2024-12-22,CB05,Craft Brioche Bun,comp,36,0,6,51,12,1,none,,0
2024-12-22,LM06,Lemon Tart,dessert,14,196,6,51,12,1,none,,0
2024-12-22,SM07,Smash Burger,main,30,660,6,51,12,1,none,,0
2024-12-22,CS08,Caesar Salad,starter,21,336,6,51,12,1,none,,0
2024-12-23,WB01,Wagyu Burger,main,33,924,0,52,12,0,none,,0
2024-12-23,PS02,Porcini Risotto,main,19,456,0,52,12,0,none,,0
2024-12-23,TC03,Tuna Crudo,starter,14,252,0,52,12,0,none,,0
2024-12-23,TF04,Truffle Fries,side,31,372,0,52,12,0,none,,0
2024-12-23,CB05,Craft Brioche Bun,comp,24,0,0,52,12,0,none,,0
2024-12-23,LM06,Lemon Tart,dessert,12,168,0,52,12,0,none,,0
2024-12-23,SM07,Smash Burger,main,25,550,0,52,12,0,none,,0
2024-12-23,CS08,Caesar Salad,starter,21,336,0,52,12,0,none,,0
2024-12-24,WB01,Wagyu Burger,main,32,896,1,52,12,0,none,,0
2024-12-24,PS02,Porcini Risotto,main,20,480,1,52,12,0,none,,0
2024-12-24,TC03,Tuna Crudo,starter,16,288,1,52,12,0,none,,0
2024-12-24,TF04,Truffle Fries,side,32,384,1,52,12,0,none,,0
2024-12-24,CB05,Craft Brioche Bun,comp,35,0,1,52,12,0,none,,0
2024-12-24,LM06,Lemon Tart,dessert,13,182,1,52,12,0,none,,0
2024-12-24,SM07,Smash Burger,main,28,616,1,52,12,0,none,,0
2024-12-24,CS08,Caesar Salad,starter,21,336,1,52,12,0,none,,0
2024-12-25,WB01,Wagyu Burger,main,14,392,2,52,12,0,holiday,Christmas,0
2024-12-25,PS02,Porcini Risotto,main,10,240,2,52,12,0,holiday,Christmas,0
2024-12-25,TC03,Tuna Crudo,starter,8,144,2,52,12,0,holiday,Christmas,0
2024-12-25,TF04,Truffle Fries,side,18,216,2,52,12,0,holiday,Christmas,0
2024-12-25,CB05,Craft Brioche Bun,comp,16,0,2,52,12,0,holiday,Christmas,0
2024-12-25,LM06,Lemon Tart,dessert,9,126,2,52,12,0,holiday,Christmas,0
2024-12-25,SM07,Smash Burger,main,11,242,2,52,12,0,holiday,Christmas,0
2024-12-25,CS08,Caesar Salad,starter,10,160,2,52,12,0,holiday,Christmas,0
2024-12-26,WB01,Wagyu Burger,main,37,1036,3,52,12,0,none,,0
2024-12-26,PS02,Porcini Risotto,main,23,552,3,52,12,0,none,,0
2024-12-26,TC03,Tuna Crudo,starter,19,342,3,52,12,0,none,,0
2024-12-26,TF04,Truffle Fries,side,37,444,3,52,12,0,none,,0
2024-12-26,CB05,Craft Brioche Bun,comp,36,0,3,52,12,0,none,,0
2024-12-26,LM06,Lemon Tart,dessert,17,238,3,52,12,0,none,,0
2024-12-26,SM07,Smash Burger,main,29,638,3,52,12,0,none,,0
2024-12-26,CS08,Caesar Salad,starter,23,368,3,52,12,0,none,,0
2024-12-27,WB01,Wagyu Burger,main,45,1260,4,52,12,0,none,,0
2024-12-27,PS02,Porcini Risotto,main,29,696,4,52,12,0,none,,0
2024-12-27,TC03,Tuna Crudo,starter,22,396,4,52,12,0,none,,0
2024-12-27,TF04,Truffle Fries,side,42,504,4,52,12,0,none,,0
2024-12-27,CB05,Craft Brioche Bun,comp,39,0,4,52,12,0,none,,0
2024-12-27,LM06,Lemon Tart,dessert,18,252,4,52,12,0,none,,0
2024-12-27,SM07,Smash Burger,main,33,726,4,52,12,0,none,,0
2024-12-27,CS08,Caesar Salad,starter,24,384,4,52,12,0,none,,0
2024-12-28,WB01,Wagyu Burger,main,49,1372,5,52,12,1,none,,0
2024-12-28,PS02,Porcini Risotto,main,31,744,5,52,12,1,none,,0
2024-12-28,TC03,Tuna Crudo,starter,24,432,5,52,12,1,none,,0
2024-12-28,TF04,Truffle Fries,side,59,708,5,52,12,1,none,,0
2024-12-28,CB05,Craft Brioche Bun,comp,46,0,5,52,12,1,none,,0
2024-12-28,LM06,Lemon Tart,dessert,22,308,5,52,12,1,none,,0
2024-12-28,SM07,Smash Burger,main,40,880,5,52,12,1,none,,0
2024-12-28,CS08,Caesar Salad,starter,29,464,5,52,12,1,none,,0
2024-12-29,WB01,Wagyu Burger,main,39,1092,6,52,12,1,none,,0
2024-12-29,PS02,Porcini Risotto,main,27,648,6,52,12,1,none,,0
2024-12-29,TC03,Tuna Crudo,starter,20,360,6,52,12,1,none,,0
2024-12-29,TF04,Truffle Fries,side,42,504,6,52,12,1,none,,0
2024-12-29,CB05,Craft Brioche Bun,comp,40,0,6,52,12,1,none,,0
2024-12-29,LM06,Lemon Tart,dessert,16,224,6,52,12,1,none,,0
2024-12-29,SM07,Smash Burger,main,28,616,6,52,12,1,none,,0
2024-12-29,CS08,Caesar Salad,starter,26,416,6,52,12,1,none,,0
2024-12-30,WB01,Wagyu Burger,main,31,868,0,1,12,0,none,,0
2024-12-30,PS02,Porcini Risotto,main,20,480,0,1,12,0,none,,0
2024-12-30,TC03,Tuna Crudo,starter,17,306,0,1,12,0,none,,0
2024-12-30,TF04,Truffle Fries,side,28,336,0,1,12,0,none,,0
2024-12-30,CB05,Craft Brioche Bun,comp,32,0,0,1,12,0,none,,0
2024-12-30,LM06,Lemon Tart,dessert,13,182,0,1,12,0,none,,0
2024-12-30,SM07,Smash Burger,main,25,550,0,1,12,0,none,,0
2024-12-30,CS08,Caesar Salad,starter,18,288,0,1,12,0,none,,0
2024-12-31,WB01,Wagyu Burger,main,64,1792,1,1,12,0,holiday,NYE,0
2024-12-31,PS02,Porcini Risotto,main,41,984,1,1,12,0,holiday,NYE,0
2024-12-31,TC03,Tuna Crudo,starter,35,630,1,1,12,0,holiday,NYE,0
2024-12-31,TF04,Truffle Fries,side,71,852,1,1,12,0,holiday,NYE,0
2024-12-31,CB05,Craft Brioche Bun,comp,68,0,1,1,12,0,holiday,NYE,0
2024-12-31,LM06,Lemon Tart,dessert,25,350,1,1,12,0,holiday,NYE,0
2024-12-31,SM07,Smash Burger,main,48,1056,1,1,12,0,holiday,NYE,0
2024-12-31,CS08,Caesar Salad,starter,46,736,1,1,12,0,holiday,NYE,0
2025-01-01,WB01,Wagyu Burger,main,50,1400,2,1,1,0,holiday,New Year,0
2025-01-01,PS02,Porcini Risotto,main,34,816,2,1,1,0,holiday,New Year,0
2025-01-01,TC03,Tuna Crudo,starter,26,468,2,1,1,0,holiday,New Year,0
2025-01-01,TF04,Truffle Fries,side,62,744,2,1,1,0,holiday,New Year,0
2025-01-01,CB05,Craft Brioche Bun,comp,50,0,2,1,1,0,holiday,New Year,0
2025-01-01,LM06,Lemon Tart,dessert,24,336,2,1,1,0,holiday,New Year,0
2025-01-01,SM07,Smash Burger,main,45,990,2,1,1,0,holiday,New Year,0
2025-01-01,CS08,Caesar Salad,starter,31,496,2,1,1,0,holiday,New Year,0
2025-01-02,WB01,Wagyu Burger,main,39,1092,3,1,1,0,none,,0
2025-01-02,PS02,Porcini Risotto,main,26,624,3,1,1,0,none,,0
2025-01-02,TC03,Tuna Crudo,starter,21,378,3,1,1,0,none,,0
2025-01-02,TF04,Truffle Fries,side,42,504,3,1,1,0,none,,0
2025-01-02,CB05,Craft Brioche Bun,comp,46,0,3,1,1,0,none,,0
2025-01-02,LM06,Lemon Tart,dessert,18,252,3,1,1,0,none,,0
2025-01-02,SM07,Smash Burger,main,29,638,3,1,1,0,none,,0
2025-01-02,CS08,Caesar Salad,starter,21,336,3,1,1,0,none,,0
2025-01-03,WB01,Wagyu Burger,main,47,1316,4,1,1,0,none,,1
2025-01-03,PS02,Porcini Risotto,main,35,840,4,1,1,0,none,,1
2025-01-03,TC03,Tuna Crudo,starter,29,522,4,1,1,0,none,,1
2025-01-03,TF04,Truffle Fries,side,92,1104,4,1,1,0,none,,1
2025-01-03,CB05,Craft Brioche Bun,comp,61,0,4,1,1,0,none,,1
2025-01-03,LM06,Lemon Tart,dessert,19,266,4,1,1,0,none,,1
2025-01-03,SM07,Smash Burger,main,39,858,4,1,1,0,none,,1
2025-01-03,CS08,Caesar Salad,starter,27,432,4,1,1,0,none,,1
2025-01-04,WB01,Wagyu Burger,main,47,1316,5,1,1,1,none,,0
2025-01-04,PS02,Porcini Risotto,main,36,864,5,1,1,1,none,,0
2025-01-04,TC03,Tuna Crudo,starter,30,540,5,1,1,1,none,,0
2025-01-04,TF04,Truffle Fries,side,66,792,5,1,1,1,none,,0
2025-01-04,CB05,Craft Brioche Bun,comp,56,0,5,1,1,1,none,,0
2025-01-04,LM06,Lemon Tart,dessert,25,350,5,1,1,1,none,,0
2025-01-04,SM07,Smash Burger,main,39,858,5,1,1,1,none,,0
2025-01-04,CS08,Caesar Salad,starter,33,528,5,1,1,1,none,,0
2025-01-05,WB01,Wagyu Burger,main,34,952,6,1,1,1,none,,0
2025-01-05,PS02,Porcini Risotto,main,22,528,6,1,1,1,none,,0
2025-01-05,TC03,Tuna Crudo,starter,22,396,6,1,1,1,none,,0
2025-01-05,TF04,Truffle Fries,side,42,504,6,1,1,1,none,,0
2025-01-05,CB05,Craft Brioche Bun,comp,42,0,6,1,1,1,none,,0
2025-01-05,LM06,Lemon Tart,dessert,19,266,6,1,1,1,none,,0
2025-01-05,SM07,Smash Burger,main,29,638,6,1,1,1,none,,0
2025-01-05,CS08,Caesar Salad,starter,25,400,6,1,1,1,none,,0
2025-01-06,WB01,Wagyu Burger,main,28,784,0,2,1,0,none,,1
2025-01-06,PS02,Porcini Risotto,main,17,408,0,2,1,0,none,,1
2025-01-06,TC03,Tuna Crudo,starter,16,288,0,2,1,0,none,,1
2025-01-06,TF04,Truffle Fries,side,49,588,0,2,1,0,none,,1
2025-01-06,CB05,Craft Brioche Bun,comp,34,0,0,2,1,0,none,,1
2025-01-06,LM06,Lemon Tart,dessert,15,210,0,2,1,0,none,,1
2025-01-06,SM07,Smash Burger,main,20,440,0,2,1,0,none,,1
2025-01-06,CS08,Caesar Salad,starter,19,304,0,2,1,0,none,,1
2025-01-07,WB01,Wagyu Burger,main,28,784,1,2,1,0,none,,0
2025-01-07,PS02,Porcini Risotto,main,22,528,1,2,1,0,none,,0
2025-01-07,TC03,Tuna Crudo,starter,17,306,1,2,1,0,none,,0
2025-01-07,TF04,Truffle Fries,side,36,432,1,2,1,0,none,,0
2025-01-07,CB05,Craft Brioche Bun,comp,28,0,1,2,1,0,none,,0
2025-01-07,LM06,Lemon Tart,dessert,13,182,1,2,1,0,none,,0
2025-01-07,SM07,Smash Burger,main,26,572,1,2,1,0,none,,0
2025-01-07,CS08,Caesar Salad,starter,22,352,1,2,1,0,none,,0
2025-01-08,WB01,Wagyu Burger,main,34,952,2,2,1,0,none,,1
2025-01-08,PS02,Porcini Risotto,main,20,480,2,2,1,0,none,,1
2025-01-08,TC03,Tuna Crudo,starter,18,324,2,2,1,0,none,,1
2025-01-08,TF04,Truffle Fries,side,68,816,2,2,1,0,none,,1
2025-01-08,CB05,Craft Brioche Bun,comp,40,0,2,2,1,0,none,,1
2025-01-08,LM06,Lemon Tart,dessert,17,238,2,2,1,0,none,,1
2025-01-08,SM07,Smash Burger,main,24,528,2,2,1,0,none,,1
2025-01-08,CS08,Caesar Salad,starter,20,320,2,2,1,0,none,,1
2025-01-09,WB01,Wagyu Burger,main,38,1064,3,2,1,0,none,,0
2025-01-09,PS02,Porcini Risotto,main,25,600,3,2,1,0,none,,0
2025-01-09,TC03,Tuna Crudo,starter,18,324,3,2,1,0,none,,0
2025-01-09,TF04,Truffle Fries,side,39,468,3,2,1,0,none,,0
2025-01-09,CB05,Craft Brioche Bun,comp,39,0,3,2,1,0,none,,0
2025-01-09,LM06,Lemon Tart,dessert,18,252,3,2,1,0,none,,0
2025-01-09,SM07,Smash Burger,main,32,704,3,2,1,0,none,,0
2025-01-09,CS08,Caesar Salad,starter,26,416,3,2,1,0,none,,0
2025-01-10,WB01,Wagyu Burger,main,65,1820,4,2,1,0,concert,Local event,0
2025-01-10,PS02,Porcini Risotto,main,42,1008,4,2,1,0,concert,Local event,0
2025-01-10,TC03,Tuna Crudo,starter,38,684,4,2,1,0,concert,Local event,0
2025-01-10,TF04,Truffle Fries,side,78,936,4,2,1,0,concert,Local event,0
2025-01-10,CB05,Craft Brioche Bun,comp,59,0,4,2,1,0,concert,Local event,0
2025-01-10,LM06,Lemon Tart,dessert,27,378,4,2,1,0,concert,Local event,0
2025-01-10,SM07,Smash Burger,main,53,1166,4,2,1,0,concert,Local event,0
2025-01-10,CS08,Caesar Salad,starter,39,624,4,2,1,0,concert,Local event,0
2025-01-11,WB01,Wagyu Burger,main,54,1512,5,2,1,1,none,,1
2025-01-11,PS02,Porcini Risotto,main,39,936,5,2,1,1,none,,1
2025-01-11,TC03,Tuna Crudo,starter,31,558,5,2,1,1,none,,1
2025-01-11,TF04,Truffle Fries,side,103,1236,5,2,1,1,none,,1
2025-01-11,CB05,Craft Brioche Bun,comp,55,0,5,2,1,1,none,,1
2025-01-11,LM06,Lemon Tart,dessert,25,350,5,2,1,1,none,,1
2025-01-11,SM07,Smash Burger,main,45,990,5,2,1,1,none,,1
2025-01-11,CS08,Caesar Salad,starter,29,464,5,2,1,1,none,,1
2025-01-12,WB01,Wagyu Burger,main,33,924,6,2,1,1,none,,0
2025-01-12,PS02,Porcini Risotto,main,21,504,6,2,1,1,none,,0
2025-01-12,TC03,Tuna Crudo,starter,18,324,6,2,1,1,none,,0
2025-01-12,TF04,Truffle Fries,side,45,540,6,2,1,1,none,,0
2025-01-12,CB05,Craft Brioche Bun,comp,40,0,6,2,1,1,none,,0
2025-01-12,LM06,Lemon Tart,dessert,14,196,6,2,1,1,none,,0
2025-01-12,SM07,Smash Burger,main,28,616,6,2,1,1,none,,0
2025-01-12,CS08,Caesar Salad,starter,22,352,6,2,1,1,none,,0
2025-01-13,WB01,Wagyu Burger,main,31,868,0,3,1,0,none,,0
2025-01-13,PS02,Porcini Risotto,main,20,480,0,3,1,0,none,,0
2025-01-13,TC03,Tuna Crudo,starter,16,288,0,3,1,0,none,,0
2025-01-13,TF04,Truffle Fries,side,39,468,0,3,1,0,none,,0
2025-01-13,CB05,Craft Brioche Bun,comp,32,0,0,3,1,0,none,,0
2025-01-13,LM06,Lemon Tart,dessert,12,168,0,3,1,0,none,,0
2025-01-13,SM07,Smash Burger,main,25,550,0,3,1,0,none,,0
2025-01-13,CS08,Caesar Salad,starter,20,320,0,3,1,0,none,,0
2025-01-14,WB01,Wagyu Burger,main,32,896,1,3,1,0,none,,0
2025-01-14,PS02,Porcini Risotto,main,22,528,1,3,1,0,none,,0
2025-01-14,TC03,Tuna Crudo,starter,17,306,1,3,1,0,none,,0
2025-01-14,TF04,Truffle Fries,side,36,432,1,3,1,0,none,,0
2025-01-14,CB05,Craft Brioche Bun,comp,31,0,1,3,1,0,none,,0
2025-01-14,LM06,Lemon Tart,dessert,12,168,1,3,1,0,none,,0
2025-01-14,SM07,Smash Burger,main,24,528,1,3,1,0,none,,0
2025-01-14,CS08,Caesar Salad,starter,18,288,1,3,1,0,none,,0
2025-01-15,WB01,Wagyu Burger,main,30,840,2,3,1,0,none,,0
2025-01-15,PS02,Porcini Risotto,main,24,576,2,3,1,0,none,,0
2025-01-15,TC03,Tuna Crudo,starter,18,324,2,3,1,0,none,,0
2025-01-15,TF04,Truffle Fries,side,38,456,2,3,1,0,none,,0
2025-01-15,CB05,Craft Brioche Bun,comp,31,0,2,3,1,0,none,,0
2025-01-15,LM06,Lemon Tart,dessert,15,210,2,3,1,0,none,,0
2025-01-15,SM07,Smash Burger,main,28,616,2,3,1,0,none,,0
2025-01-15,CS08,Caesar Salad,starter,19,304,2,3,1,0,none,,0
2025-01-16,WB01,Wagyu Burger,main,36,1008,3,3,1,0,none,,0
2025-01-16,PS02,Porcini Risotto,main,26,624,3,3,1,0,none,,0
2025-01-16,TC03,Tuna Crudo,starter,16,288,3,3,1,0,none,,0
2025-01-16,TF04,Truffle Fries,side,41,492,3,3,1,0,none,,0
2025-01-16,CB05,Craft Brioche Bun,comp,35,0,3,3,1,0,none,,0
2025-01-16,LM06,Lemon Tart,dessert,16,224,3,3,1,0,none,,0
2025-01-16,SM07,Smash Burger,main,27,594,3,3,1,0,none,,0
2025-01-16,CS08,Caesar Salad,starter,23,368,3,3,1,0,none,,0
2025-01-17,WB01,Wagyu Burger,main,55,1540,4,3,1,0,none,,0
2025-01-17,PS02,Porcini Risotto,main,31,744,4,3,1,0,none,,0
2025-01-17,TC03,Tuna Crudo,starter,26,468,4,3,1,0,none,,0
2025-01-17,TF04,Truffle Fries,side,63,756,4,3,1,0,none,,0
2025-01-17,CB05,Craft Brioche Bun,comp,45,0,4,3,1,0,none,,0
2025-01-17,LM06,Lemon Tart,dessert,25,350,4,3,1,0,none,,0
2025-01-17,SM07,Smash Burger,main,38,836,4,3,1,0,none,,0
2025-01-17,CS08,Caesar Salad,starter,34,544,4,3,1,0,none,,0
2025-01-18,WB01,Wagyu Burger,main,57,1596,5,3,1,1,none,,0
2025-01-18,PS02,Porcini Risotto,main,37,888,5,3,1,1,none,,0
2025-01-18,TC03,Tuna Crudo,starter,29,522,5,3,1,1,none,,0
2025-01-18,TF04,Truffle Fries,side,59,708,5,3,1,1,none,,0
2025-01-18,CB05,Craft Brioche Bun,comp,54,0,5,3,1,1,none,,0
2025-01-18,LM06,Lemon Tart,dessert,26,364,5,3,1,1,none,,0
